ID;rodada;data;hora;mandante;visitante;vencedor;mandante_Placar;visitante_Placar;time_vencedor;;
5237;26;16/09/2015;19:30;Joinville;Sport;-;1;1;3;;
5238;26;16/09/2015;19:30;Fluminense;Palmeiras;Palmeiras;1;4;2;;
5241;26;16/09/2015;21:01;Athletico-PR;Gremio;Gremio;1;2;2;;
5240;26;16/09/2015;21:02;Figueirense;Avai;Avai;0;1;2;;
5242;26;16/09/2015;21:59;Santos;Atletico-MG;Santos;4;0;1;;
5243;26;16/09/2015;21:59;Internacional;Corinthians;Internacional;2;1;1;;
5244;26;16/09/2015;22:01;Cruzeiro;Vasco;-;2;2;3;;
5245;26;17/09/2015;19:31;Sao Paulo;Chapecoense;-;0;0;3;;
5246;26;17/09/2015;21:00;Flamengo;Coritiba;Coritiba;0;2;2;;
5248;27;19/09/2015;18:29;Internacional;Figueirense;-;1;1;3;;
5247;27;19/09/2015;18:32;Palmeiras;Gremio;Palmeiras;3;2;1;;
5249;27;19/09/2015;21:00;Ponte Preta;Fluminense;Ponte Preta;3;1;1;;
5250;27;20/09/2015;11:02;Goias;Joinville;Goias;3;0;1;;
5251;27;20/09/2015;11:04;Corinthians;Santos;Corinthians;2;0;1;;
5253;27;20/09/2015;16:00;Atletico-MG;Flamengo;Atletico-MG;4;1;1;;
5252;27;20/09/2015;16:01;Vasco;Sport;Vasco;2;1;1;;
5254;27;20/09/2015;16:02;Avai;Sao Paulo;Avai;2;1;1;;
5256;27;20/09/2015;18:30;Coritiba;Athletico-PR;Coritiba;2;0;1;;
5255;27;20/09/2015;18:32;Chapecoense;Cruzeiro;Cruzeiro;0;2;2;;
5257;28;26/09/2015;18:30;Fluminense;Goias;Fluminense;2;0;1;;
5258;28;26/09/2015;21:00;Gremio;Avai;Gremio;3;1;1;;
5259;28;27/09/2015;11:00;Athletico-PR;Ponte Preta;Ponte Preta;1;2;2;;
5260;28;27/09/2015;11:01;Santos;Internacional;Santos;3;1;1;;
5261;28;27/09/2015;16:00;Flamengo;Vasco;Vasco;1;2;2;;
